"","V1","V2","V3","V4","V5","V6","V7","V8"
"2585",11116023,0,0,0,0,0,0,0
"2586",11116025,0,0,0,0,0,1,0
"2587",11116026,0,1,0,0,0,0,0
"2588",11116027,0,0,0,0,0,0,0
"2589",11116028,0,0,0,0,0,0,0
"2590",11116029,0,0,0,0,0,0,0
"2591",11116030,0,0,0,0,0,0,0
"2592",11116034,1,0,1,1,1,0,1
"2593",11116036,0,0,0,0,0,0,0
"2594",11116040,0,0,0,0,0,0,0
"2595",11116042,1,1,1,1,1,1,1
"2596",11116043,0,0,0,0,0,0,0
"2597",11116047,0,0,0,0,0,0,0
"2598",11116048,0,1,1,0,1,1,1
"2599",11116049,1,1,1,1,1,1,0
"2600",11116050,0,0,0,0,0,0,0
"2601",11116052,1,1,1,1,1,1,1
"2602",11116054,1,1,1,1,1,1,1
"2603",11116055,0,0,0,0,0,0,0
"2604",11116057,0,1,0,1,1,1,1
"2605",11116060,0,0,0,0,0,0,0
"2606",11116061,0,1,1,0,0,1,0
"2607",11116063,1,1,1,1,1,1,1
"2608",11116067,0,1,0,0,0,1,1
"2609",11116068,1,1,1,1,1,1,0
"2610",11116070,0,0,0,0,0,0,0
"2611",11116074,1,1,1,1,1,1,1
"2612",11116075,0,0,0,0,0,1,1
"2613",11116076,0,0,0,0,0,0,0
"2614",11116077,0,0,0,0,0,0,0
"2615",11116078,0,0,0,0,0,0,0
"2616",11116082,0,0,0,0,0,0,0
"2617",11116083,0,0,0,0,0,0,1
"2618",11116088,0,0,0,0,0,0,1
"2619",11116089,0,1,0,0,0,1,0
"2620",11116090,0,0,0,0,0,0,0
"2621",11116093,0,0,0,0,0,0,0
"2622",11116094,0,0,0,0,0,0,1
"2623",11116095,0,0,0,0,0,0,0
"2624",11116096,0,0,0,0,0,0,1
"2625",11116099,0,0,0,0,0,0,0
"2626",11116102,0,1,0,0,0,1,0
"2627",11116103,0,0,0,0,0,0,0
"2628",11116104,1,1,1,1,1,1,1
"2629",11116105,1,1,1,1,1,1,1
"2630",11116106,0,0,0,0,0,1,1
"2631",11116108,1,1,1,1,1,1,1
"2632",11116109,0,0,0,0,0,0,0
"2633",11116110,1,1,1,1,1,1,0
"2634",11116111,1,1,1,1,1,1,1
"2635",11116112,1,1,1,1,1,1,1
"2636",11116114,1,1,1,0,1,1,1
"2637",11116115,1,1,1,1,1,1,1
"2638",11116116,0,0,0,0,0,0,0
"2639",11116117,1,1,1,1,1,1,1
"2640",11116118,0,1,0,1,1,1,0
"2641",11116119,1,1,1,1,1,1,1
"2642",11116121,0,0,0,0,0,0,0
"2643",11116123,0,1,0,1,1,1,0
"2644",11116124,0,0,1,0,0,0,0
"2645",11116125,0,1,0,1,0,1,0
"2646",11116128,1,1,1,1,1,1,1
"2647",11116130,0,0,0,0,0,1,0
"2648",11116131,0,0,0,0,0,0,1
"2649",11116132,0,0,0,0,0,0,0
"2650",11116134,0,0,0,0,0,0,0
"2651",11116135,0,1,0,1,1,1,1
"2652",11116137,1,1,0,1,0,1,1
"2653",11116138,0,1,1,0,1,1,1
"2654",11116139,0,0,0,0,0,0,0
"2655",11116140,0,0,0,0,0,0,0
"2656",11117045,1,1,1,1,1,1,1
"2657",11117051,1,1,1,1,1,1,1
"2658",11117052,0,1,0,0,0,1,0
"2659",11117054,0,0,0,0,0,0,0
"2660",11117058,0,0,0,0,0,1,1
"2661",11117060,1,1,1,1,1,1,1
"2662",11117061,0,0,0,0,0,0,0
"2663",11117063,0,0,0,0,0,0,0
"2664",11117065,0,0,0,0,0,0,0
"2665",11117067,0,1,0,0,0,1,0
"2666",11117068,0,0,0,0,0,0,0
"2667",11117070,0,0,0,0,0,0,0
"2668",11117072,0,1,0,0,0,1,1
"2669",11117075,0,1,0,1,1,1,1
"2670",11117077,1,1,1,1,1,1,1
"2671",11117078,0,0,0,0,1,0,1
"2672",11117079,0,0,0,0,0,0,1
"2673",11117080,1,1,1,1,1,1,1
"2674",11117082,0,1,0,0,0,0,0
"2675",11117318,1,1,1,1,1,1,1
"2676",11117319,1,1,1,1,1,1,1
"2677",11117320,0,0,0,0,0,0,1
"2678",11117323,1,1,1,1,1,1,1
"2679",11117324,1,1,1,1,1,1,1
"2680",11117327,0,0,0,0,0,0,0
"2681",11117329,0,0,0,0,0,0,0
"2682",11117330,0,1,0,0,0,1,0
"2683",11117331,0,0,0,0,0,0,1
"2684",11117332,0,0,0,0,0,0,0
"2685",11117333,0,1,1,0,0,1,1
"2686",11117334,0,1,0,0,0,1,1
"2687",11117335,1,1,1,1,1,0,1
"2688",11117336,0,0,0,0,0,0,0
"2689",11117337,0,0,0,0,0,0,0
"2690",11117339,1,1,0,0,0,0,1
"2691",11117340,0,0,0,0,0,0,0
"2692",11117341,0,0,0,0,0,0,0
"2693",11117343,0,0,0,0,0,0,0
"2694",11117345,1,1,1,1,1,1,1
"2695",11117346,0,0,0,0,0,0,0
"2696",11117347,0,0,0,0,0,0,0
"2697",11117348,0,0,0,0,0,0,1
"2698",11117350,0,0,0,0,0,0,1
"2699",11117352,1,1,1,1,0,1,0
"2700",11117354,0,0,0,0,0,0,0
"2701",11117357,0,0,0,0,0,0,0
"2702",11117359,0,1,0,0,0,1,1
"2703",11117363,1,1,1,1,1,1,1
"2704",11117364,1,1,1,1,1,1,1
"2705",11117365,0,0,0,0,0,0,0
"2706",11117368,0,1,0,1,1,1,1
"2707",11117376,1,1,1,1,1,1,1
"2708",11117377,0,0,0,0,0,0,0
"2709",11117382,1,1,1,1,1,1,1
"2710",11117383,0,0,0,0,0,0,0
"2711",11117385,0,1,0,0,1,1,1
"2712",11117389,0,0,0,0,0,0,0
"2713",11117392,0,0,0,0,0,0,0
"2714",11117397,0,0,0,0,0,0,0
"2715",11117398,0,0,0,0,0,0,0
"2716",11117399,0,0,0,0,0,0,1
"2717",11117400,0,0,0,0,1,1,1
"2718",11117404,0,1,1,0,0,1,1
"2719",11117405,0,1,0,1,1,1,0
"2720",11117406,0,1,1,0,1,1,1
"2721",11117408,0,0,0,0,0,0,0
"2722",11117409,1,1,1,1,1,1,1
"2723",11117410,1,1,1,1,1,1,1
"2724",11117412,0,1,0,0,0,0,0
"2725",11117418,0,0,0,0,0,0,0
"2726",11117419,0,0,0,0,0,0,0
"2727",11117422,0,0,0,0,1,1,1
"2728",11117423,0,0,0,0,0,0,1
"2729",11117424,0,0,0,0,0,0,0
"2730",11117425,0,0,0,0,0,0,0
"2731",11117426,0,0,0,0,0,0,0
"2732",11117427,0,1,1,1,1,1,1
"2733",11117431,1,1,1,1,0,1,0
"2734",11117432,1,1,1,1,1,1,1
"2735",11117435,0,0,0,0,0,0,1
"2736",11117436,0,0,0,0,0,0,0
"2737",11117437,0,1,0,0,0,1,0
"2738",11117439,1,1,1,1,1,1,1
"2739",11117440,1,1,1,1,1,1,1
"2740",11117442,0,1,1,0,0,1,1
"2741",11117444,0,0,0,0,0,0,0
"2742",11117445,0,0,0,0,0,0,0
"2743",11117446,0,1,0,1,1,1,1
"2744",11117447,1,1,1,1,1,1,1
"2745",11117450,1,1,1,1,1,1,1
"2746",11117451,1,1,1,1,1,1,1
"2747",11117455,1,1,1,1,1,1,1
"2748",11117456,0,1,0,0,0,1,0
"2749",11117458,0,0,0,0,0,0,0
"2750",11117460,1,1,1,0,1,1,1
"2751",11117461,1,1,1,1,1,1,1
"2752",11117463,0,1,0,0,1,1,1
"2753",11117467,1,1,1,0,0,1,1
"2754",11117581,0,0,0,0,0,0,1
"2755",11117582,0,1,0,0,0,1,0
"2756",11117584,0,0,0,0,0,0,0
"2757",11117589,0,0,0,0,0,0,1
"2758",11117590,0,0,0,0,0,0,0
"2759",11117593,0,0,0,0,0,0,0
"2760",11117594,0,0,0,0,0,1,0
"2761",11117596,1,1,1,1,1,1,1
"2762",11117599,0,0,0,0,0,1,1
"2763",11117600,0,0,0,0,0,0,1
"2764",11117603,1,1,1,1,1,1,1
"2765",11117605,0,1,0,0,1,0,1
"2766",11117606,0,0,0,0,0,0,1
"2767",11117610,1,1,1,1,1,1,1
"2768",11117611,0,0,0,0,0,0,1
"2769",11117612,0,0,0,0,0,0,1
"2770",11117613,1,1,1,1,1,1,1
"2771",11117614,1,1,1,1,1,1,1
"2772",11117615,0,1,0,0,0,1,0
"2773",11117616,0,0,0,0,0,0,0
"2774",11117617,1,1,1,1,1,1,1
"2775",11117618,0,0,0,0,0,0,1
"2776",11117621,0,0,0,0,0,0,0
"2777",11117622,1,1,1,1,1,1,1
"2778",11117623,0,1,0,0,0,1,1
"2779",11117626,1,1,1,1,1,1,1
"2780",11117627,1,1,1,1,1,1,1
"2781",11117628,1,1,1,1,1,1,1
"2782",11117632,1,1,1,1,1,1,1
"2783",11117633,1,1,1,1,1,1,1
"2784",11117635,0,1,0,0,0,0,1
"2785",11117638,0,0,0,0,0,0,0
"2786",11117640,1,1,0,0,1,1,1
"2787",11117641,0,0,0,0,0,0,0
"2788",11117642,1,1,1,0,1,1,1
"2789",11117644,0,0,0,0,0,0,0
"2790",11117645,1,1,1,1,1,1,1
"2791",11117688,1,1,1,1,1,1,1
"2792",11117689,0,0,0,0,0,0,1
"2793",11117690,0,1,0,0,0,0,0
"2794",11117692,1,1,1,1,1,1,1
"2795",11117694,1,1,1,1,1,1,1
"2796",11117695,1,1,1,1,1,1,1
"2797",11117696,0,1,0,0,0,0,1
"2798",11117697,1,1,1,1,1,1,1
"2799",11117698,0,0,0,0,0,0,0
"2800",11117700,1,1,1,1,1,1,1
"2801",11117701,1,1,0,1,1,1,1
"2802",11117702,1,1,0,1,1,1,1
"2803",11117707,1,1,1,1,1,1,1
"2804",11117710,0,1,1,1,0,1,0
"2805",11117711,1,1,1,1,1,1,1
"2806",11117712,0,0,0,0,0,0,1
"2807",11117713,0,0,0,0,0,0,0
"2808",11117715,1,1,1,1,1,1,1
"2809",11117718,0,0,0,0,0,0,0
"2810",11117719,1,1,1,1,1,1,1
"2811",11117721,1,1,1,1,1,1,1
"2812",11117725,0,0,0,0,0,0,0
"2813",11117726,1,1,1,1,1,1,1
"2814",11117727,0,0,0,0,0,0,1
"2815",11117728,0,0,0,0,0,0,1
"2816",11117731,0,0,0,0,0,0,0
"2817",11117732,0,0,0,0,0,1,0
"2818",11117733,1,1,1,1,1,1,1
"2819",11117734,0,0,0,0,0,0,1
"2820",11117735,0,0,0,0,0,0,0
"2821",11117738,1,1,1,1,1,1,1
"2822",11117739,0,1,0,0,0,1,0
"2823",11117741,0,1,0,1,1,1,1
"2824",11117742,1,1,0,1,1,1,0
"2825",11117743,0,0,0,0,0,0,1
"2826",11117744,0,1,1,0,0,1,1
"2827",11117745,1,1,1,1,1,1,1
"2828",11117746,1,1,1,1,1,1,1
"2829",11117750,0,0,1,0,0,0,1
"2830",11117752,0,0,0,0,0,0,0
"2831",11117753,0,0,0,0,0,0,0
"2832",11117755,1,1,1,1,1,1,1
"2833",11117756,1,1,1,1,1,1,1
"2834",11117757,0,0,0,0,0,0,0
"2835",11117759,1,1,1,1,1,1,1
"2836",11117762,1,1,1,1,1,1,1
"2837",11117763,1,1,1,1,1,1,1
"2838",11117764,0,0,0,0,0,0,1
"2839",11117765,0,1,1,0,0,1,1
"2840",11117766,1,1,1,0,1,1,1
"2841",11117767,0,0,0,1,1,0,0
"2842",11117768,0,0,0,0,0,0,0
"2843",11117769,0,0,0,0,0,0,0
"2844",11117770,1,1,1,1,1,1,1
"2845",11117772,0,0,0,0,0,0,0
"2846",11117773,0,0,0,0,0,0,0
"2847",11121002,0,0,0,0,0,0,0
"2848",11121003,1,1,1,1,1,1,1
"2849",11121004,1,1,1,1,1,1,1
"2850",11121007,0,0,0,0,0,0,0
"2851",11121008,1,1,0,1,1,1,0
"2852",11121009,0,1,0,0,1,0,1
"2853",11121010,1,1,1,1,1,1,1
"2854",11121011,0,0,0,0,0,0,0
"2855",11121012,0,0,0,1,1,0,1
"2856",11121015,1,1,1,1,1,1,1
"2857",11121016,1,1,1,1,1,1,1
"2858",11121017,0,0,0,0,0,0,0
"2859",11121018,0,0,0,0,0,0,0
"2860",11121019,0,1,0,0,0,1,1
"2861",11121020,0,0,0,0,0,0,0
"2862",11121021,1,1,1,0,0,1,1
"2863",11121023,0,0,0,0,0,0,0
"2864",11121024,0,1,0,0,0,1,1
"2865",11121025,1,1,1,1,1,1,1
"2866",11121026,0,1,0,1,1,0,1
"2867",11121027,0,1,0,0,1,1,1
"2868",11121028,0,0,0,0,1,0,1
"2869",11121029,0,0,0,0,0,0,1
"2870",11121031,0,0,0,0,0,0,0
"2871",11121032,1,1,1,1,1,1,1
"2872",11121035,1,1,1,1,1,1,1
"2873",11121036,0,0,0,0,0,0,0
"2874",11121038,0,0,0,0,0,0,0
"2875",11121039,0,0,0,0,0,0,0
"2876",11121043,0,0,0,0,0,0,0
"2877",11121045,0,1,1,1,1,1,0
"2878",11121046,0,0,0,0,0,0,0
"2879",11121050,1,1,1,1,1,1,1
"2880",11121051,0,0,0,0,0,0,1
"2881",11121052,0,0,0,0,0,0,0
"2882",11121056,0,1,0,0,0,0,0
"2883",11121057,0,0,0,0,0,0,1
"2884",11121058,0,0,0,0,0,0,1
"2885",11121060,0,0,0,0,0,0,0
"2886",11121063,0,1,1,0,1,1,1
"2887",11121064,1,1,1,1,1,1,1
"2888",11121065,1,1,1,1,1,1,1
"2889",11121066,0,1,0,0,0,1,0
"2890",11121067,0,0,0,0,0,0,0
"2891",11121068,0,0,0,0,0,0,0
"2892",11121069,1,1,1,1,1,1,1
"2893",11121070,0,0,0,0,0,0,0
"2894",11121071,0,0,0,0,0,0,0
"2895",11121074,0,0,0,0,0,0,0
"2896",11121075,0,0,0,0,0,0,1
"2897",11121076,0,1,0,0,0,1,0
"2898",11121077,0,0,0,0,0,0,1
"2899",11121079,0,0,0,0,0,0,0
"2900",11121080,0,0,0,0,0,0,0
"2901",11121081,1,1,1,1,1,1,1
"2902",11121082,1,1,1,1,1,1,1
"2903",11121083,1,1,1,1,1,1,1
"2904",11121086,0,0,0,0,0,0,0
"2905",11121087,1,1,1,1,1,1,1
"2906",11121088,0,1,0,0,0,1,0
"2907",11121090,0,0,0,0,0,0,0
"2908",11121091,0,0,0,0,0,1,1
"2909",11121092,0,0,0,0,0,0,1
"2910",11121093,1,1,1,1,1,1,1
"2911",11121096,1,1,1,1,1,1,1
"2912",11121097,1,1,1,1,1,1,1
"2913",11121098,0,0,0,0,0,0,0
"2914",11121100,0,0,0,0,0,0,1
"2915",11121102,1,1,1,1,1,1,1
"2916",11121103,0,1,0,0,0,1,0
"2917",11121104,0,0,0,0,0,0,0
"2918",11121105,1,1,1,1,1,1,1
"2919",11121107,1,1,1,1,1,1,1
"2920",11121108,0,0,0,0,0,0,1
"2921",11121109,0,0,0,0,0,1,0
"2922",11121113,1,1,1,1,1,1,1
"2923",11121114,1,1,0,1,1,1,1
"2924",11121115,1,1,1,1,1,1,1
"2925",11121117,0,1,0,0,1,1,1
"2926",11121119,1,1,1,1,1,1,1
"2927",11121120,0,0,0,0,0,0,0
"2928",11121121,0,0,0,0,0,0,0
"2929",11121122,0,0,0,0,0,0,0
"2930",11121124,1,1,1,1,0,1,0
"2931",11121128,1,1,1,1,1,1,1
"2932",11121129,1,1,1,0,1,1,1
"2933",11121131,0,0,0,0,0,0,1
"2934",11121132,0,0,0,0,0,0,0
"2935",11121133,0,1,0,0,0,1,1
"2936",11121134,0,0,0,0,0,0,0
"2937",11121137,1,1,1,1,1,1,1
"2938",11121140,0,1,0,0,1,1,1
"2939",11121141,1,1,1,1,1,1,1
"2940",11121142,0,0,0,0,0,0,0
"2941",11121143,1,1,1,1,1,1,1
"2942",11121144,0,0,0,0,0,0,0
"2943",11121145,0,0,0,0,0,0,1
"2944",11121147,0,0,0,0,0,0,0
"2945",11121148,1,1,1,0,1,1,1
"2946",11121149,0,0,0,0,0,0,0
"2947",11121150,1,1,1,1,1,1,1
"2948",11121151,0,1,0,0,1,1,0
"2949",11121152,0,0,0,0,0,0,1
"2950",11121153,1,1,1,1,1,1,1
"2951",11121154,1,1,1,1,1,1,1
"2952",11121155,0,1,1,0,0,1,1
"2953",11121156,0,1,1,0,1,1,1
"2954",11121157,1,1,1,1,1,1,0
"2955",11121158,0,1,0,0,1,1,0
"2956",11121159,0,0,0,0,0,0,1
"2957",11121160,1,1,1,1,1,1,1
"2958",11121161,1,1,1,1,1,1,1
"2959",11121162,1,1,1,1,1,1,1
"2960",11121163,0,0,0,0,0,0,0
"2961",11121164,0,1,0,0,0,1,1
"2962",11121166,1,1,1,1,1,1,1
"2963",11121167,1,1,1,1,1,1,1
"2964",11121169,0,0,0,0,0,0,0
"2965",11121170,1,1,0,1,1,1,1
"2966",11121173,1,1,1,1,1,1,1
"2967",11121174,0,1,0,0,1,1,1
"2968",11121177,0,1,0,0,0,0,1
"2969",11121178,1,1,1,0,1,1,1
"2970",11121183,1,1,1,1,1,1,1
"2971",11121186,1,1,1,1,1,1,1
"2972",11121188,0,0,0,0,0,1,1
"2973",11121189,0,1,0,0,0,0,1
"2974",11121190,1,1,1,1,1,1,1
"2975",11121193,1,1,1,1,1,1,1
"2976",11121194,1,1,1,1,1,0,1
"2977",11121197,1,1,1,1,1,1,1
"2978",11121198,0,0,0,0,0,0,0
"2979",11121199,0,0,0,0,0,0,0
"2980",11121201,0,1,0,0,0,1,0
"2981",11121202,0,0,0,0,0,0,1
"2982",11121203,0,0,0,0,0,0,0
"2983",11121205,1,1,1,1,1,1,1
"2984",11121206,0,0,0,0,1,1,1
"2985",11121208,1,1,1,1,1,1,1
"2986",11121209,1,1,1,1,1,1,1
"2987",11121210,1,1,1,1,1,1,1
"2988",11121213,1,1,1,1,1,1,1
"2989",11121214,0,0,0,0,0,0,0
"2990",11121215,0,1,0,0,0,1,0
"2991",11121216,0,0,0,0,0,0,0
"2992",11121217,0,0,0,0,0,0,1
"2993",11121219,1,1,1,1,1,1,1
"2994",11121221,0,1,0,0,0,1,0
"2995",11121222,1,1,1,0,1,1,1
"2996",11121223,1,1,1,1,1,1,1
"2997",11121225,0,0,0,0,0,0,0
"2998",11121226,0,0,0,0,0,0,0
"2999",11121229,0,1,0,1,1,1,0
"3000",11121230,1,1,1,0,1,1,1
"3001",11122001,0,0,0,0,0,0,0
"3002",11122004,0,0,0,0,0,0,1
"3003",11122009,1,1,1,1,1,1,1
"3004",11122012,1,1,1,1,1,1,1
"3005",11122015,1,1,1,1,1,1,1
"3006",11122020,1,1,1,1,1,1,1
"3007",11122021,0,1,0,0,0,1,0
"3008",11122023,0,0,0,0,0,0,1
"3009",11122025,0,0,0,0,0,0,1
"3010",11122026,0,0,0,0,0,0,0
"3011",11122027,0,0,0,0,0,0,1
"3012",11122029,1,1,1,1,1,1,1
"3013",11122030,1,1,1,1,1,1,1
"3014",11122031,0,1,1,0,0,1,0
"3015",11122032,0,0,0,0,0,0,0
"3016",11122033,0,1,1,0,0,1,1
"3017",11122035,1,1,1,1,1,1,1
"3018",11122037,0,1,0,0,1,1,1
"3019",11122039,1,1,1,1,1,1,1
"3020",11122041,1,1,1,1,1,1,1
"3021",11122042,0,0,0,0,0,0,0
"3022",11122045,1,1,1,1,1,1,1
"3023",11122046,1,1,1,1,1,1,1
"3024",11122047,0,0,0,0,0,0,1
"3025",11122048,0,0,0,0,0,0,0
"3026",11122049,0,0,0,0,0,1,0
"3027",11122052,1,1,1,1,1,1,1
"3028",11122056,1,1,1,1,1,1,1
"3029",11122057,0,0,0,0,0,0,0
"3030",11122063,1,1,1,1,1,1,1
"3031",11122066,1,1,1,1,1,1,1
"3032",11122076,0,0,0,0,0,0,0
"3033",11122078,0,0,0,0,0,0,0
"3034",11122080,1,1,1,1,1,1,1
"3035",11122082,1,1,1,1,1,1,1
"3036",11122085,0,0,0,0,0,0,0
"3037",11122088,0,0,0,0,0,0,0
"3038",11122093,0,0,0,0,0,0,0
"3039",11122095,1,1,1,1,1,1,1
"3040",11122098,0,0,0,0,0,0,0
"3041",11122101,0,1,0,0,0,1,1
"3042",11122102,0,0,0,0,0,0,1
"3043",11122103,0,0,0,0,0,0,0
"3044",11122104,0,0,0,0,0,0,1
"3045",11122107,0,0,0,0,0,0,1
"3046",11122108,0,0,0,0,0,0,0
"3047",11123055,1,1,1,1,1,1,1
"3048",11123056,0,0,0,0,0,0,0
"3049",11123058,0,0,0,0,0,0,0
"3050",11123059,1,1,1,1,1,1,1
"3051",11123060,0,0,0,0,0,0,0
"3052",11123061,1,1,1,1,1,1,1
"3053",11123062,0,0,0,0,0,1,0
"3054",11123063,0,0,0,0,0,0,0
"3055",11123064,1,1,1,1,1,1,1
"3056",11123066,1,1,1,1,1,1,1
"3057",11123067,0,0,0,0,0,1,1
"3058",11123068,0,0,0,0,0,0,0
"3059",11123069,0,0,0,0,0,0,0
"3060",11123070,1,1,1,1,1,1,1
"3061",11123071,1,1,1,1,1,1,1
"3062",11123072,0,0,0,0,0,0,0
"3063",11123073,0,0,0,0,0,0,0
"3064",11123074,0,1,0,0,0,1,1
"3065",11123075,1,1,1,1,1,1,1
"3066",11123076,0,0,0,0,0,0,0
"3067",11123079,0,0,0,0,0,0,1
"3068",11123082,0,0,0,0,0,0,0
"3069",11123083,0,0,0,0,0,0,0
"3070",11123084,1,1,0,1,1,1,1
"3071",11123088,1,1,1,1,1,1,1
"3072",11123090,0,1,1,0,1,1,1
"3073",11123093,0,0,0,0,0,0,0
"3074",11123095,1,1,1,1,1,1,1
"3075",11123096,0,0,0,0,0,0,0
"3076",11123097,0,0,0,0,0,0,1
"3077",11123098,0,0,0,0,0,0,0
"3078",11123099,1,1,1,1,1,1,1
"3079",11123100,0,0,0,0,0,0,0
"3080",11123101,1,1,1,1,1,1,1
"3081",11123103,0,0,0,0,0,0,1
"3082",11123105,1,1,1,1,1,1,1
"3083",11123106,1,1,1,0,1,1,1
"3084",11123108,0,0,0,0,0,0,1
"3085",11123109,0,1,0,0,0,1,0
"3086",11123112,0,0,0,0,0,0,0
"3087",11123113,0,1,0,0,0,0,0
"3088",11123116,1,1,1,1,1,1,1
"3089",11123118,0,0,0,0,0,0,0
"3090",11123120,1,1,1,1,1,1,1
"3091",11123122,0,0,0,0,0,0,0
"3092",11123124,1,1,1,1,1,1,1
"3093",11123126,0,0,0,0,0,0,0
"3094",11123127,1,1,1,1,1,1,1
"3095",11123129,1,1,1,1,1,1,1
"3096",11123130,0,0,0,0,0,0,0
"3097",11123134,1,1,1,1,1,1,1
"3098",11123135,1,1,1,1,1,1,0
"3099",11123137,0,1,0,0,0,0,1
"3100",11123138,0,0,0,0,1,0,1
"3101",11123139,0,0,1,0,0,1,1
"3102",11123141,0,0,0,0,0,0,0
"3103",11123142,1,1,1,1,1,1,1
"3104",11123143,1,1,1,1,1,1,1
"3105",11123145,0,0,0,0,0,0,0
"3106",11123148,0,0,0,0,0,0,1
"3107",11123149,0,0,0,0,0,0,0
"3108",11123151,1,1,1,1,1,1,1
"3109",11123153,0,0,0,0,0,0,0
"3110",11123154,0,1,1,1,0,1,0
"3111",11123155,0,0,0,0,0,1,1
"3112",11123156,0,1,0,0,0,1,0
"3113",11123157,0,0,0,0,0,0,1
"3114",11123158,0,0,0,0,0,0,0
"3115",11123159,0,1,0,0,0,1,1
"3116",11123160,0,0,0,0,0,0,0
"3117",11123161,0,1,0,0,0,1,1
"3118",11123165,0,0,0,0,0,1,1
"3119",11123166,0,1,1,1,0,1,0
"3120",11123167,1,1,1,1,1,1,1
"3121",11123171,0,0,0,0,0,0,0
"3122",11123172,1,1,1,1,1,1,1
"3123",11123173,0,0,0,0,0,0,0
"3124",11123174,1,1,1,1,1,1,1
"3125",11123175,1,1,1,1,1,1,1
"3126",11123176,0,1,0,1,1,0,1
"3127",11123180,1,1,1,1,1,1,1
"3128",11123181,1,1,1,1,1,1,1
"3129",11123183,1,1,1,1,1,1,1
"3130",11123185,0,1,0,1,1,1,1
"3131",11123186,1,1,1,1,1,1,1
"3132",11123187,0,0,0,0,0,0,0
"3133",11123188,1,1,1,1,1,1,1
"3134",11123189,0,1,0,1,1,0,1
"3135",11123190,1,1,1,1,1,1,0
"3136",11123191,1,1,1,1,1,1,1
"3137",11123397,1,1,1,0,0,1,1
"3138",11123398,0,0,1,1,1,0,1
"3139",11123400,1,1,1,1,1,1,1
"3140",11123401,0,0,0,0,1,0,1
"3141",11123403,1,1,1,1,1,1,1
"3142",11123404,0,0,0,0,0,0,1
"3143",11123405,0,1,1,0,0,1,0
"3144",11123407,1,1,1,1,1,1,1
"3145",11123408,0,0,0,0,0,0,1
"3146",11123410,1,1,1,1,1,1,1
"3147",11123412,1,1,1,1,1,1,1
"3148",11123413,0,0,0,0,0,0,0
"3149",11123414,0,0,0,0,0,0,0
"3150",11123416,0,0,0,0,0,0,0
"3151",11123417,1,1,1,1,1,1,1
"3152",11123419,1,1,1,1,1,1,0
"3153",11123420,0,1,0,1,1,0,0
"3154",11123422,0,0,0,0,0,0,0
"3155",11123425,1,1,1,1,1,1,1
"3156",11123426,1,1,1,1,1,1,1
"3157",11123427,1,1,1,1,1,1,1
"3158",11123428,1,1,1,1,1,1,1
"3159",11123429,0,0,0,0,0,0,0
"3160",11123432,1,1,1,1,1,1,1
"3161",11123434,1,1,1,1,1,1,1
"3162",11123435,0,0,0,0,0,0,0
"3163",11123438,1,1,1,1,1,1,1
"3164",11123439,1,1,1,1,1,1,1
"3165",11123440,0,0,0,0,0,0,0
"3166",11123441,0,1,1,0,0,0,0
"3167",11123444,0,0,0,0,1,0,1
"3168",11123445,0,0,0,0,0,0,0
"3169",11123446,0,0,0,0,0,0,0
"3170",11123447,0,0,0,0,0,0,0
"3171",11123448,0,0,0,0,0,0,0
"3172",11123449,0,0,0,0,0,0,0
"3173",11123450,0,0,0,0,0,0,0
"3174",11123451,1,1,1,1,1,1,1
"3175",11123454,0,0,0,0,0,0,0
"3176",11123455,0,1,0,1,0,1,0
"3177",11123456,1,1,1,1,1,1,1
"3178",11123457,0,0,0,0,0,0,1
"3179",11123458,0,0,0,0,0,0,0
"3180",11123459,1,1,1,1,1,1,1
"3181",11123460,0,0,0,0,0,0,0
"3182",11123462,0,0,0,0,0,0,0
"3183",11123463,1,1,1,1,1,1,1
"3184",11123465,0,0,0,0,0,0,0
"3185",11123466,0,0,0,0,0,0,0
"3186",11123467,0,0,0,0,0,0,0
"3187",11123468,0,0,0,0,0,0,0
"3188",11123469,0,0,0,0,0,0,1
"3189",11123470,0,0,0,0,0,0,1
"3190",11123477,0,0,0,0,0,0,0
"3191",11123478,0,0,0,0,0,0,0
"3192",11123480,0,0,0,0,0,0,0
"3193",11123483,0,0,0,0,0,0,1
"3194",11123484,0,0,0,0,0,0,1
"3195",11123485,0,1,0,1,1,1,1
"3196",11123487,1,1,1,1,1,1,1
"3197",11123489,1,1,1,1,1,1,1
"3198",11123490,0,0,0,0,0,0,0
"3199",11123491,0,0,0,0,0,1,1
"3200",11123492,0,0,0,0,0,0,0
"3201",11123493,1,1,1,1,1,1,1
"3202",11123497,0,0,0,0,0,0,0
"3203",11123498,1,1,1,1,1,1,1
"3204",11123499,1,1,1,1,1,1,1
"3205",11123501,0,1,1,0,0,1,1
"3206",11123502,1,1,1,1,1,1,1
"3207",11123503,0,0,0,0,0,0,0
"3208",11123504,0,1,1,1,1,1,1
"3209",11123505,1,1,1,1,1,1,1
"3210",11123506,1,1,1,1,1,1,1
"3211",11123507,1,1,1,1,1,1,1
"3212",11123508,1,1,1,1,1,1,0
"3213",11123509,0,0,0,0,0,0,1
"3214",11123511,0,0,0,0,0,0,0
"3215",11123512,1,1,1,1,1,1,1
"3216",11123513,0,0,0,0,0,0,0
"3217",11123515,0,0,0,0,0,0,1
"3218",11123518,0,0,0,0,0,0,0
"3219",11123519,0,0,0,0,0,0,0
